form_id,sample_number,establishment_id,establishment_number,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,sample_key,sample_source_key
101269849,590305039,586,P1201,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101269849-590305039,0001
101269971,210200600,4420,P19688+V19688,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101269971-210200600,0001
101270231,853238032,4509,P1235,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101270231-853238032,0001
101270313,590305334,2967,M18866+P551,HC_TU_COM01,2016-01-27,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,30 mL,101270313-590305334,0009
101270431,590305032,2238,P171,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101270431-590305032,0001
101270600,590305006,4554,P247,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101270600-590305006,0001
101271056,590304990,6965,M190+P190+V190,HC_TU_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101271056-590304990,0003
101271369,853238017,566,P843,HC_CPT_LBW01,2016-01-27,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101271369-853238017,0010
101271775,590305058,39,P910,HC_CPT_LBW01,2016-01-27,b. Leg,00,,Negative,,,,,,,,Positive,,,,,,,,,20160127,2016,Negative,Y,0,Positive,Y,1,1 mL,101271775-590305058,0010
101271984,853238007,9551,P1096A,HC_TU_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101271984-853238007,0003
101273165,590304988,4807,M751+P1049,HC_TU_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101273165-590304988,0003
101273198,853238038,2278,P2178,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101273198-853238038,0001
101273211,590305271,4490,P522,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101273211-590305271,0001
101273329,590305086,665,M7900+P7900,EXP_CH_MSK01,2016-01-27,,00,,Negative,,,,,,,,Positive,,Positive,,,,,,,20160127,2016,Negative,Y,0,Positive,Y,1,30 mL,101273329-590305086,0008
101273516,590305504,5468,M18438+P18438,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101273516-590305504,0001
101273673,590305061,7963,M21342+P21342,HC_CPT_LBW01,2016-01-27,b. Leg,00,,Positive,,,,,,,,Negative,,,,,,,,,20160127,2016,Positive,Y,1,Negative,Y,0,1 mL,101273673-590305061,0008
101274178,853238269,3850,P165S+V165S,HC_CH_CARC01,2016-01-27,,00,,Positive,,,,,,,,Negative,,,,,,,,,20160127,2016,Positive,Y,1,Negative,Y,0,1 mL,101274178-853238269,0001
101274723,210200616,13729,P40183,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101274723-210200616,0001
101275445,853238275,61,M2657+P2657,HC_CPT_LBW01,2016-01-27,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101275445-853238275,0008
101275812,853238037,3680,M7089+P7089,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101275812-853238037,0001
101276812,853238008,7591,M20935+P20935,HC_TU_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101276812-853238008,0003
101277095,590305068,3356,M4653A+P4653A+V4653A,HC_CPT_LBW01,2016-01-27,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101277095-590305068,0010
101277136,853238036,4515,P6666,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101277136-853238036,0001
101277320,853238030,4436,M20088+P20088+V20088,HC_CPT_LBW01,2016-01-27,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101277320-853238030,0010
101277397,590305034,4161,P1294+V1294,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101277397-590305034,0001
101277402,590305060,4350,M13484+P13484,HC_CPT_LBW01,2016-01-27,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101277402-590305060,0010
101277408,590305052,13303,M38511+P38511+V38511,HC_CPT_LBW01,2016-01-27,b. Leg,00,,Negative,,,,,,,,Positive,,,,,,,,,20160127,2016,Negative,Y,0,Positive,Y,1,1 mL,101277408-590305052,0010
101277849,590305050,4141,P206+V206,HC_CPT_LBW01,2016-01-27,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101277849-590305050,0010
101278260,853238273,2251,P806,HC_CPT_LBW01,2016-01-27,c. Wing,00,,Positive,,,,,,,,Negative,,,,,,,,,20160127,2016,Positive,Y,1,Negative,Y,0,1 mL,101278260-853238273,0010
101278532,853238019,10201,M32042+P32042+V32042,HC_CPT_LBW01,2016-01-27,b. Leg,00,,Positive,,,,,,,,Positive,,,,,,,,,20160127,2016,Positive,Y,1,Positive,Y,1,1 mL,101278532-853238019,0010
101278686,590304989,6403,P460+V460,HC_TU_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101278686-590304989,0003
101279197,853238026,2260,P935,HC_CPT_LBW01,2016-01-27,a. Breast,00,,Positive,,,,,,,,Positive,,,,,,,,,20160127,2016,Positive,Y,1,Positive,Y,1,1 mL,101279197-853238026,0010
101279361,853238271,4501,P192,HC_CPT_LBW01,2016-01-27,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101279361-853238271,0010
101279416,590305308,5309,P6137A,HC_CPT_LBW01,2016-01-27,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101279416-590305308,0010
101279460,590305049,2260,P935,HC_CPT_LBW01,2016-01-27,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101279460-590305049,0010
101279541,590305267,124238,M45134+P45134,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101279541-590305267,0001
101279559,853238015,4501,P192,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101279559-853238015,0001
101280182,853238034,2208,P20604+V20604,HC_CPT_LBW01,2016-01-27,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101280182-853238034,0010
101280540,590304986,124228,P45131,HC_TU_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101280540-590304986,0003
101280863,853238028,4495,P1317+V1317,HC_CPT_LBW01,2016-01-27,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101280863-853238028,0010
101282548,590305085,5648,M2888+P2888,HC_CH_COM01,2016-01-27,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,30 mL,101282548-590305085,0008
101283146,853238029,2961,M322A+P322,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101283146-853238029,0001
101283227,590304997,2264,P1249,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101283227-590304997,0001
101283876,590305331,275,P19378,EXP_CH_MSK01,2016-01-27,,00,,Positive,,,,,,,,Negative,,Negative,,,,,,,20160127,2016,Positive,Y,1,Negative,Y,0,30 mL,101283876-590305331,0008
101284043,590304992,2501,P286,HC_TU_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101284043-590304992,0003
101285239,853238035,592,P1309,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101285239-853238035,0001
101286304,853238020,3752,P13369+V13369,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101286304-853238020,0001
101286349,590304991,3545,P961,HC_TU_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101286349-590304991,0003
101286450,210200625,1160,M5142+P5142,HC_CPT_LBW01,2016-01-27,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101286450-210200625,0010
101286513,590305042,2236,P146,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101286513-590305042,0001
101286701,590305083,13459,P40124,HC_CH_COM01,2016-01-27,a. ground chicken,00,,Negative,,,,,,,,Negative,,Positive,,,,,,,20160127,2016,Negative,Y,0,Positive,Y,1,30 mL,101286701-590305083,0008
101287174,210200628,9259,M27389+P27389+V27389,HC_CPT_LBW01,2016-01-27,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101287174-210200628,0010
101287996,210200630,178,M9165+P9165,HC_CPT_LBW01,2016-01-27,c. Wing,00,,Positive,,,,,,,,Negative,,,,,,,,,20160127,2016,Positive,Y,1,Negative,Y,0,1 mL,101287996-210200630,0008
101288001,210200605,13459,P40124,HC_CPT_LBW01,2016-01-27,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101288001-210200605,0010
101288029,590305514,124055,P45045,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,,,,07  Temperature too high,,,,,,20160127,2016,Negative,Y,0,,N,0,,101288029-590305514,0001
101288239,210201001,3571,P1362,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101288239-210201001,0001
101288439,590305045,126883,M45431+P45431,HC_CPT_LBW01,2016-01-27,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101288439-590305045,0010
101288539,590305081,7210,M10294+P10294,HC_CH_COM01,2016-01-27,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,30 mL,101288539-590305081,0008
101288686,590305080,6413,M1015+P1015+V1015,EXP_TU_MSK01,2016-01-27,,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,30 mL,101288686-590305080,0009
101288763,853238027,4499,P6651,HC_CPT_LBW01,2016-01-27,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101288763-853238027,0010
101288774,590305057,7947,M21494+P21494,HC_CPT_LBW01,2016-01-27,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101288774-590305057,0010
101288795,210200642,3570,P1315,HC_CPT_LBW01,2016-01-27,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101288795-210200642,0010
101288916,590305064,4489,P517,HC_CPT_LBW01,2016-01-27,c. Wing,00,,Negative,,,,,,,,Positive,,,,,,,,,20160127,2016,Negative,Y,0,Positive,Y,1,1 mL,101288916-590305064,0010
101288942,590304995,2250,P764,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101288942-590304995,0001
101288988,590304994,4150,M635+P635,HC_TU_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101288988-590304994,0003
101289065,590305023,3879,P7085+V7085,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101289065-590305023,0001
101289225,590304999,4510,P1254+V1254,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101289225-590304999,0001
101289242,590305027,9337,M31727+P31727+V31727A,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101289242-590305027,0001
101289424,590305041,3543,P727+V727,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101289424-590305041,0001
101289479,590304985,8371,P22000,HC_TU_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101289479-590304985,0003
101289523,590305079,12461,P34308,EXP_CH_MSK01,2016-01-27,,00,,Positive,,,,,,,,Negative,,Negative,,,,,,,20160127,2016,Positive,Y,1,Negative,Y,0,30 mL,101289523-590305079,0008
101289838,590305070,5850,M18895+P18895,HC_CPT_LBW01,2016-01-27,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20160127,2016,Positive,Y,1,Negative,Y,0,1 mL,101289838-590305070,0010
101289876,590305012,727,M17980+P17980,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101289876-590305012,0001
101289878,590305019,580,P713,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Positive,,,,,,,,,20160127,2016,Negative,Y,0,Positive,Y,1,1 mL,101289878-590305019,0001
101290042,590305017,578,P510,HC_CPT_LBW01,2016-01-27,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101290042-590305017,0010
101290092,590305015,4243,P7091,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101290092-590305015,0001
101290124,853238009,651,M7345+P7345,HC_TU_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101290124-853238009,0003
101291016,210200663,6488,P244+V244A,HC_TU_COM01,2016-01-27,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,30 mL,101291016-210200663,0009
101291032,853238011,6488,P244+V244A,HC_TU_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101291032-853238011,0003
101291083,590305074,127272,M46870+P46870,HC_TU_COM01,2016-01-27,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,30 mL,101291083-590305074,0009
101291206,590305014,63,P2686,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101291206-590305014,0001
101291658,590305270,4142,P218,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101291658-590305270,0001
101291707,210201023,3723,M8727+P8727+V8727,HC_TU_COM01,2016-01-27,c. raw turkey burger patties,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,30 mL,101291707-210201023,0009
101291737,590305088,2349,P7903,HC_CH_COM01,2016-01-27,a. ground chicken,00,,Positive,,,,,,,,Negative,,Negative,,,,,,,20160127,2016,Positive,Y,1,Negative,Y,0,30 mL,101291737-590305088,0008
101291967,210200730,1554,M276+P276,SPECPGM_06,2016-01-27,b. Individually wrapped finished product,00,,Negative,,,,,,,,,,,,,,,,,20160127,2016,Negative,Y,0,,N,0,,101291967-210200730,0008
101291968,210200723,1554,M276+P276,SPECPGM_06,2016-01-27,b. Individually wrapped finished product,00,,Positive,,,,,,,,,,,,,,,,,20160127,2016,Positive,Y,1,,N,0,,101291968-210200723,0008
101291969,210200720,1554,M276+P276,SPECPGM_06,2016-01-27,b. Individually wrapped finished product,00,,Negative,,,,,,,,,,,,,,,,,20160127,2016,Negative,Y,0,,N,0,,101291969-210200720,0008
101291970,210200726,1554,M276+P276,SPECPGM_06,2016-01-27,b. Individually wrapped finished product,00,,Negative,,,,,,,,,,,,,,,,,20160127,2016,Negative,Y,0,,N,0,,101291970-210200726,0008
101291971,210200721,1554,M276+P276,SPECPGM_06,2016-01-27,b. Individually wrapped finished product,00,,Negative,,,,,,,,,,,,,,,,,20160127,2016,Negative,Y,0,,N,0,,101291971-210200721,0008
101291972,210200670,1554,M276+P276,SPECPGM_06,2016-01-27,a. Comminuted chicken,00,,Negative,,,,,,,,,,,,,,,,,20160127,2016,Negative,Y,0,,N,0,,101291972-210200670,0008
101291973,210200707,1554,M276+P276,SPECPGM_06,2016-01-27,a. Comminuted chicken,00,,Negative,,,,,,,,,,,,,,,,,20160127,2016,Negative,Y,0,,N,0,,101291973-210200707,0008
101291974,210200696,1554,M276+P276,SPECPGM_06,2016-01-27,a. Comminuted chicken,00,,Positive,,,,,,,,,,,,,,,,,20160127,2016,Positive,Y,1,,N,0,,101291974-210200696,0008
101291975,210200717,1554,M276+P276,SPECPGM_06,2016-01-27,a. Comminuted chicken,00,,Negative,,,,,,,,,,,,,,,,,20160127,2016,Negative,Y,0,,N,0,,101291975-210200717,0008
101291976,210200673,1554,M276+P276,SPECPGM_06,2016-01-27,a. Comminuted chicken,00,,Negative,,,,,,,,,,,,,,,,,20160127,2016,Negative,Y,0,,N,0,,101291976-210200673,0008
101292135,590305072,12461,P34308,HC_CPT_LBW01,2016-01-27,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101292135-590305072,0010
101292459,210200645,4496,P6504,HC_CPT_LBW01,2016-01-27,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101292459-210200645,0010
101292561,590305301,7606,M20826+P20826+V20826,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101292561-590305301,0001
101292784,590305275,567,M7478+P1,HC_CH_CARC01,2016-01-27,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160127,2016,Negative,Y,0,Negative,Y,0,1 mL,101292784-590305275,0001
101265314,590305251,5131,P312,HC_TU_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101265314-590305251,0003
101265549,590305335,7107,M8951+P8951+V8951,HC_CPT_LBW01,2016-01-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101265549-590305335,0008
101266040,210200988,3851,P208+V208,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101266040-210200988,0001
101266419,590305498,4141,P206+V206,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101266419-590305498,0001
101266433,853238378,4491,P559,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101266433-853238378,0001
101266442,853238382,4420,P19688+V19688,HC_CPT_LBW01,2016-01-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101266442-853238382,0008
101266635,590305288,126518,P46826,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Positive,,,,,,,,,20160128,2016,Negative,Y,0,Positive,Y,1,1 mL,101266635-590305288,0001
101266665,210201012,9870,M32130+P32130+V32130,HC_TU_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101266665-210201012,0003
101267320,210200973,4141,P206+V206,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101267320-210200973,0001
101268922,210201134,4554,P247,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101268922-210201134,0001
101268931,853238385,4554,P247,HC_CPT_LBW01,2016-01-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101268931-853238385,0010
101269903,853238262,3879,P7085+V7085,HC_CPT_LBW01,2016-01-28,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101269903-853238262,0010
101270034,590305279,2477,P39,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101270034-590305279,0001
101270257,590305474,750,P19128,HC_CPT_LBW01,2016-01-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101270257-590305474,0010
101270282,210200938,589,P1243,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101270282-210200938,0001
101270371,853238252,4595,P6529,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101270371-853238252,0001
101270561,590305290,3858,P1009,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101270561-590305290,0001
101270884,210200993,4509,P1235,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101270884-210200993,0001
101270954,210201144,3518,P20251,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101270954-210201144,0001
101271356,853238267,3873,M5842+P5842+V5842,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101271356-853238267,0001
101271454,210200990,133,P7374,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101271454-210200990,0001
101272238,853238254,32,P646,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Positive,,,,,,,,,20160128,2016,Negative,Y,0,Positive,Y,1,1 mL,101272238-853238254,0001
101273788,210200986,3,P40,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101273788-210200986,0001
101273984,853238277,4512,P6510,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101273984-853238277,0001
101274564,590305293,9773,M31979+P31979,HC_CPT_LBW01,2016-01-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101274564-590305293,0010
101274712,590305311,13729,P40183,HC_CPT_LBW01,2016-01-28,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101274712-590305311,0010
101275523,853238248,656,M7428+P7428+V7428,HC_CH_CARC01,2016-01-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101275523-853238248,0001
101277434,853238260,3841,P768+V768,HC_CPT_LBW01,2016-01-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101277434-853238260,0010
101277616,590305299,3937,P27+V27,HC_CPT_LBW01,2016-01-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101277616-590305299,0010
101277785,853238279,5685,M4177+P4177+I4177,HC_CPT_LBW01,2016-01-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160128,2016,Negative,Y,0,Negative,Y,0,1 mL,101277785-853238279,0010
