form_id,sample_number,establishment_id,establishment_number,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,salmonellae_mpn_g_value,salmonellae_mpn_g_censor,salmonella_quantitative_cfu_g_value,salmonella_quantitative_cfu_g_censor,salmonella_quantitative_cfu_ml_value,salmonella_quantitative_cfu_ml_censor,aerobic_plate_count_mpn_ml_value,aerobic_plate_count_mpn_ml_censor,aerobic_plate_count_mpn_g_value,aerobic_plate_count_mpn_g_censor,aerobic_plate_count_mpn_100_sq_cm_value,aerobic_plate_count_mpn_100_sq_cm_censor,enterobacteriaceae_mpn_ml_value,enterobacteriaceae_mpn_ml_censor,enterobacteriaceae_mpn_100_sq_cm_value,enterobacteriaceae_mpn_100_sq_cm_censor,sample_key,sample_source_key
102564129,853446992,4509,P1235,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102564129-853446992,0001
102564316,210600854,2197,P20245,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102564316-210600854,0001
102564360,853447010,11721,M33997+P33997,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102564360-853447010,0008
102564456,210600819,9420,P20699A,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102564456-210600819,0010
102564462,590659125,9745,P32174,HC_CPT_LBW01,2020-10-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102564462-590659125,0010
102564490,853447007,6164030,P46374,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102564490-853447007,0010
102564553,210600760,4513,P6616+V6616,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102564553-210600760,0001
102564574,210600751,1023,M4460+P4460+V4460,HC_TU_COM01,2020-10-01,,00,,Positive,,,,,,,,,,Negative,,,,,,,20201001,2021,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102564574-210600751,0009
102564641,590659166,2803,M2095+P2095,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102564641-590659166,0010
102564706,210601009,3847,M112+P112,HC_CPT_LBW01,2020-10-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102564706-210601009,0010
102564707,210601002,3847,M112+P112,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102564707-210601002,0001
102564738,853446996,6162611,M45855+P45855,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102564738-853446996,0010
102564762,853446993,127006,P51179+V51179,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102564762-853446993,0001
102564975,210600874,126987,M45465+P45465+V45465,HC_CPT_LBW01,2020-10-01,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102564975-210600874,0010
102564998,590659138,127044,P45483,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102564998-590659138,0001
102565018,590659154,3,P40,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102565018-590659154,0010
102565082,853446997,4755,P19152+V19152,HC_CPT_LBW01,2020-10-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102565082-853446997,0010
102565093,590659408,4530,P18557,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102565093-590659408,0001
102565115,853447221,3752,P13369+V13369,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102565115-853447221,0010
102565204,210601015,4512,P6510,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102565204-210601015,0001
102565306,210600754,9477,M20204+P20204+V20204,HC_CH_COM01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102565306-210600754,0008
102565577,590659171,4430,M19909+P19909,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102565577-590659171,0008
102565628,210600795,2351,P7927,HC_CPT_LBW01,2020-10-01,Breast,00,,Positive,,,,,,,,,,Negative,,,,,,,20201001,2021,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102565628-210600795,0010
102565637,590659132,124238,M45134+P45134,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102565637-590659132,0008
102565640,590659130,124238,M45134+P45134,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102565640-590659130,0001
102565772,590659140,9337,M31727+P31727+V31727A,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102565772-590659140,0001
102565802,853447014,7980,M21202+P21202,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102565802-853447014,0010
102565884,590659173,9580,P31881+V31881,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102565884-590659173,0010
102565961,210600766,727,M17980+P17980,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102565961-210600766,0010
102565980,853447002,4402,P19456A,HC_CPT_LBW01,2020-10-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102565980-853447002,0010
102565993,210600798,3873,M5842+P5842+V5842,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102565993-210600798,0010
102566006,853447011,3873,M5842+P5842+V5842,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102566006-853447011,0001
102566062,590659147,6163988,M51354+P51354,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102566062-590659147,0010
102566125,590659406,4554,P247,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102566125-590659406,0001
102566351,853447003,1457,M19034+P19034+V19034A,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102566351-853447003,0010
102566363,210600809,4420,P19688+V19688,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102566363-210600809,0010
102566638,590659158,3871,M5837+P5837,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102566638-590659158,0008
102566727,210601016,4506,P548,HC_CPT_LBW01,2020-10-01,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102566727-210601016,0010
102566771,210600840,127487,P45661,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102566771-210600840,0001
102566893,853447005,5598,M550+P18178+V18178,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102566893-853447005,0010
102566920,210600870,6972,P529+V529,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102566920-210600870,0010
102566948,590659133,6162129,P5840,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102566948-590659133,0008
102567104,853447218,2264,P1249,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102567104-853447218,0010
102567139,590659186,2709,M19113+P19113+G3748+V19113,HC_TU_COM01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102567139-590659186,0009
102567165,210601003,4141,P206+V206,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102567165-210601003,0010
102567325,590659144,4141,P206+V206,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102567325-590659144,0001
102567392,210600842,3852,P468,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102567392-210600842,0001
102567448,853446984,5721,M4934+P4934,HC_CH_COM01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102567448-853446984,0008
102567460,853447217,4534,M19636+P19636,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102567460-853447217,0001
102567541,210600852,3356,M4653A+P4653A+V4653A,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102567541-210600852,0010
102567576,590659141,1358,M17375+P17375,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102567576-590659141,0010
102567583,210600847,2197,P20245,HC_CPT_LBW01,2020-10-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102567583-210600847,0010
102567613,590659136,577,P419,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102567613-590659136,0010
102567862,210600776,664,M7470+P7470,HC_CPT_LBW01,2020-10-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102567862-210600776,0010
102567876,590659159,4493,P912,HC_CPT_LBW01,2020-10-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102567876-590659159,0010
102568010,853447016,13257,P33900+V33900,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102568010-853447016,0010
102568020,210600786,6162288,M46894+P46894,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568020-210600786,0010
102568056,853447001,4373,M13598+P13598,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568056-853447001,0010
102568069,590659405,6164918,P47016,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568069-590659405,0001
102568102,590659126,6025,P6058,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568102-590659126,0001
102568176,210600876,8250,M20887+P20887,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102568176-210600876,0010
102568205,210600789,4540,P320,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568205-210600789,0001
102568254,590659415,1384,P17966+V17966,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102568254-590659415,0001
102568324,210600756,6098,M8276+P8276,F_CH_COM01,2020-10-01,,00,,Positive,,,,,,,,,,,,,,,,,20201001,2021,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,102568324-210600756,0008
102568529,210600801,5791,M9211+P9211,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568529-210600801,0010
102568540,853446986,9508,M31843+P31843,HC_CH_COM01,2020-10-01,,00,,Positive,,,,,,,,,,Negative,,,,,,,20201001,2021,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568540-853446986,0008
102568542,590659192,9508,M31843+P31843,HC_CH_COM01,2020-10-01,,00,,Positive,,,,,,,,,,Negative,,,,,,,20201001,2021,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568542-590659192,0008
102568551,590659175,3570,P1315,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102568551-590659175,0001
102568556,590659182,3362,M5533+P5533+V5533,HC_TU_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568556-590659182,0003
102568674,590659151,3680,M7089+P7089,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102568674-590659151,0010
102568703,210600747,6488,P244+V244A,HC_TU_COM01,2020-10-01,,00,,Positive,,,,,,,,,,Negative,,,,,,,20201001,2021,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568703-210600747,0009
102568754,853446998,5263,M4985+P4985,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568754-853446998,0010
102568832,210600758,9753,M38494+P32145+V32145,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568832-210600758,0010
102568863,853447015,48,P1284,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568863-853447015,0001
102568921,590659423,3650,M5562+P5562+V5562,HC_CH_COM01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568921-590659423,0008
102568931,590659123,3870,P5787,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102568931-590659123,0010
102569247,210600888,3723,M8727+P8727+V8727,HC_TU_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102569247-210600888,0003
102569265,210600873,2251,P806,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102569265-210600873,0001
102569376,590659168,8,P170,HC_CPT_LBW01,2020-10-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102569376-590659168,0010
102569618,853446994,2702,M18743+P18743,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102569618-853446994,0010
102569800,210600825,1618,M4398+P4398,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102569800-210600825,0010
102570173,853446999,8112,M21430+P21430,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102570173-853446999,0010
102570178,590659179,7591,M20935+P20935,HC_TU_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102570178-590659179,0003
102570187,210600861,4523,M11507+P11507+V11507,HC_CPT_LBW01,2020-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102570187-210600861,0008
102570523,210600868,3846,P72,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102570523-210600868,0001
102570615,590659411,4495,P1317+V1317,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102570615-590659411,0001
102570658,210600859,4516,P7342+V7342,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102570658-210600859,0001
102570675,853447006,4142,P218,HC_CPT_LBW01,2020-10-01,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102570675-853447006,0010
102570699,590659410,3901,M13456+P13456+V13456,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102570699-590659410,0001
102570718,210600850,29,P476,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102570718-210600850,0001
102570755,210600762,6545,P8369,HC_CPT_LBW01,2020-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102570755-210600762,0010
102570786,853447000,4270,M7231+P7231,HC_CPT_LBW01,2020-10-01,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20201001,2021,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102570786-853447000,0008
102570856,210600838,133,P7374,HC_CH_CARC01,2020-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20201001,2021,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102570856-210600838,0001
