form_id,sample_number,establishment_id,establishment_number,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,salmonellae_mpn_g_value,salmonellae_mpn_g_censor,salmonella_quantitative_cfu_g_value,salmonella_quantitative_cfu_g_censor,salmonella_quantitative_cfu_ml_value,salmonella_quantitative_cfu_ml_censor,aerobic_plate_count_mpn_ml_value,aerobic_plate_count_mpn_ml_censor,aerobic_plate_count_mpn_g_value,aerobic_plate_count_mpn_g_censor,aerobic_plate_count_mpn_100_sq_cm_value,aerobic_plate_count_mpn_100_sq_cm_censor,enterobacteriaceae_mpn_ml_value,enterobacteriaceae_mpn_ml_censor,enterobacteriaceae_mpn_100_sq_cm_value,enterobacteriaceae_mpn_100_sq_cm_censor,sample_key,sample_source_key
101794864,210331556,3,P40,HC_CH_CARC01,2017-10-01,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171001,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794864-210331556,0001
101797677,590430641,3833,P165H,HC_CH_CARC01,2017-10-01,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171001,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101797677-590430641,0001
101791188,210331571,13729,P40183,F_CH_CARC01,2017-10-02,,00,,Positive,,,,,,,,Negative,,,,,,,,,20171002,2018,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101791188-210331571,0001
101791864,590430646,577,P419,HC_CPT_LBW01,2017-10-02,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101791864-590430646,0010
101792020,853294301,564,P687,HC_CPT_LBW01,2017-10-02,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792020-853294301,0010
101792127,210331548,5343,P8107+V8107,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792127-210331548,0001
101792189,853294245,4530,P18557,HC_CPT_LBW01,2017-10-02,b. Leg,00,,Negative,,,,,,,,Positive,,,,,,,,,20171002,2018,Negative,Y,0,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101792189-853294245,0010
101792329,853294247,4507,P758,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792329-853294247,0001
101792665,210331561,3543,P727+V727,HC_CPT_LBW01,2017-10-02,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792665-210331561,0008
101792757,590430629,127096,M45511+P45511,HC_CPT_LBW01,2017-10-02,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792757-590430629,0010
101792868,590430620,6972,P529+V529,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792868-590430620,0001
101793086,590430846,123475,M44121+P44121,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793086-590430846,0001
101793137,853294396,275,P19378,HC_CPT_LBW01,2017-10-02,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793137-853294396,0010
101793182,210331564,4516,P7342+V7342,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793182-210331564,0001
101793189,210331933,60,P2632,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793189-210331933,0001
101793232,853294252,4489,P517,HC_CPT_LBW01,2017-10-02,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20171002,2018,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793232-853294252,0010
101793486,590430631,2250,P764,HC_CPT_LBW01,2017-10-02,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793486-590430631,0010
101793859,210331637,3851,P208+V208,HC_CPT_LBW01,2017-10-02,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793859-210331637,0008
101793902,853294248,7996,P211,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793902-853294248,0001
101794030,590430619,1906,M810+P810,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794030-590430619,0001
101794691,210331925,727,M17980+P17980,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794691-210331925,0001
101794927,210331650,9551,P1096A,HC_TU_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794927-210331650,0003
101795434,210331624,2871,M15735+P15735+V15735,HC_CPT_LBW01,2017-10-02,b. Leg,00,,Negative,,,,,,,,Positive,,,,,,,,,20171002,2018,Negative,Y,0,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101795434-210331624,0010
101795514,853294251,4141,P206+V206,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795514-853294251,0001
101795611,590430636,2249,M667+P667,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795611-590430636,0001
101795621,210331583,4420,P19688+V19688,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795621-210331583,0001
101795805,590430644,5854,M18994+P18994,HC_CPT_LBW01,2017-10-02,b. Leg,00,,Positive,,,,,,,,Negative,,,,,,,,,20171002,2018,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795805-590430644,0010
101796055,210331967,3854,P511,HC_TU_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101796055-210331967,0003
101796084,210331899,4490,P522,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101796084-210331899,0001
101796149,853294258,124228,P45131,HC_TU_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101796149-853294258,0003
101796191,590430633,672,P7987,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101796191-590430633,0001
101796364,210331568,2961,M322A+P322,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101796364-210331568,0001
101796539,590430847,6421,P1304,HC_CH_CARC01,2017-10-02,,00,,Positive,,,,,,,,Negative,,,,,,,,,20171002,2018,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101796539-590430847,0001
101796783,590430637,41,P1250,HC_CPT_LBW01,2017-10-02,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101796783-590430637,0010
101797195,853294256,2260,P935,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101797195-853294256,0001
101797266,853294394,9745,P32174,HC_CPT_LBW01,2017-10-02,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20171002,2018,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101797266-853294394,0010
101797282,590430883,3858,P1009,HC_CPT_LBW01,2017-10-02,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101797282-590430883,0010
101797713,853294249,9259,M27389+P27389+V27389,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101797713-853294249,0001
101797748,210331605,3852,P468,HC_CPT_LBW01,2017-10-02,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101797748-210331605,0010
101797786,590430647,8371,P22000,HC_TU_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101797786-590430647,0003
101797822,590430650,496,M18726+P18726,HC_CH_COM01,2017-10-02,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101797822-590430650,0008
101797850,210331658,2019,M7464+P7464,HC_TU_COM01,2017-10-02,b. raw turkey sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101797850-210331658,0009
101797880,853294243,1943,M2130+P2130,HC_TU_COM01,2017-10-02,a. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101797880-853294243,0009
101797958,210331552,734,P18285,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101797958-210331552,0001
101798115,590430649,2230,P18,HC_TU_COM01,2017-10-02,a. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101798115-590430649,0009
101798154,853294257,3880,M7100+P7100+V7100,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101798154-853294257,0001
101798216,590430621,245,P18873,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101798216-590430621,0001
101798219,210331646,3276,M757+P757+V757,HC_TU_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101798219-210331646,0003
101798327,210331973,651,M7345+P7345,HC_TU_COM01,2017-10-02,a. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101798327-210331973,0009
101799061,590430903,3650,M5562+P5562+V5562,HC_CH_COM01,2017-10-02,a. ground chicken,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101799061-590430903,0008
101799090,210331911,3770,M13556+P13556,HC_CH_CARC01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101799090-210331911,0001
101799092,590430899,6413,M1015+P1015+V1015,EXP_TU_MSK01,2017-10-02,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101799092-590430899,0009
101799555,590430906,6965,M190+P190+V190,HC_TU_COM01,2017-10-02,a. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20171002,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101799555-590430906,0009
101761137,210332187,6162776,P45910,F_CH_CARC01,2017-10-03,,00,,Positive,,,,,,,,Negative,,,,,,,,,20171003,2018,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101761137-210332187,0001
101781306,853294548,126846,P46431,F_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101781306-853294548,0001
101791199,853294409,6162776,P45910,F_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101791199-853294409,0001
101791846,210331943,5309,P6137A,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101791846-210331943,0001
101791859,590430856,586,P1201,HC_CPT_LBW01,2017-10-03,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20171003,2018,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101791859-590430856,0010
101791889,853294387,2477,P39,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101791889-853294387,0001
101792019,590430861,2091,P15724+V15724,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792019-590430861,0001
101792104,853294408,44,P1257,HC_CPT_LBW01,2017-10-03,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792104-853294408,0010
101792190,210331886,4530,P18557,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792190-210331886,0001
101792425,590430907,3842,M13289+P963,HC_TU_COM01,2017-10-03,a. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792425-590430907,0009
101792427,210331963,2643,P7769,HC_TU_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792427-210331963,0003
101792760,590430848,4159,P1137,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792760-590430848,0001
101792775,210331920,127044,P45483,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792775-210331920,0001
101792837,853294565,127006,P51179+V51179,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792837-853294565,0001
101792855,590430873,4562,P890,HC_CPT_LBW01,2017-10-03,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101792855-590430873,0010
101793008,210331979,2967,M18866+P551,HC_TU_COM01,2017-10-03,a. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793008-210331979,0009
101793142,210332274,39,P910,HC_CPT_LBW01,2017-10-03,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793142-210332274,0010
101793159,590431139,2501,P286,HC_TU_COM01,2017-10-03,a. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793159-590431139,0009
101793185,210332226,4644,P7487,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793185-210332226,0001
101793203,590431137,2643,P7769,EXP_TU_MSK01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793203-590431137,0009
101793233,853294382,4489,P517,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793233-853294382,0001
101793234,210331923,1906,M810+P810,HC_CPT_LBW01,2017-10-03,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793234-210331923,0010
101793267,590430857,2197,P20245,HC_CPT_LBW01,2017-10-03,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793267-590430857,0010
101793360,590430837,6530,M7559+P134+V7559,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793360-590430837,0001
101793629,210332241,3518,P20251,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793629-210332241,0001
101793897,590431101,126846,P46431,F_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793897-590431101,0001
101793921,210331959,7980,M21202+P21202,HC_CPT_LBW01,2017-10-03,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101793921-210331959,0010
101794180,210331928,4518,P7485+V7485,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794180-210331928,0001
101794217,853294397,13658,M40041+P40041,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794217-853294397,0001
101794439,853294410,3362,M5533+P5533+V5533,HC_TU_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794439-853294410,0003
101794499,590430849,3846,P72,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794499-590430849,0001
101794647,590431086,2197,P20245,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794647-590431086,0001
101794810,590431124,2251,P806,HC_CPT_LBW01,2017-10-03,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794810-590431124,0010
101794811,210332258,2251,P806,HC_CH_CARC01,2017-10-03,,00,,Positive,,,,,,,,Negative,,,,,,,,,20171003,2018,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794811-210332258,0001
101794817,853294374,2249,M667+P667,HC_CPT_LBW01,2017-10-03,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794817-853294374,0010
101794850,210332243,4141,P206+V206,HC_CPT_LBW01,2017-10-03,c. Wing,00,,Positive,,,,,,,,Negative,,,,,,,,,20171003,2018,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794850-210332243,0010
101794919,853294381,3879,P7085+V7085,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794919-853294381,0001
101794953,210331955,13261,M33901+P33901,HC_CPT_LBW01,2017-10-03,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101794953-210331955,0010
101795200,590430875,72,P6505,HC_CPT_LBW01,2017-10-03,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20171003,2018,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795200-590430875,0010
101795439,590430867,13936,P39915+V39915,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795439-590430867,0001
101795474,210331877,2251,P806,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795474-210331877,0001
101795478,853294403,2251,P806,HC_CPT_LBW01,2017-10-03,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795478-853294403,0010
101795614,210331907,4373,M13598+P13598,HC_CPT_LBW01,2017-10-03,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795614-210331907,0010
101795778,590430855,13079,M38468+P38468+V38468,HC_CPT_LBW01,2017-10-03,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795778-590430855,0010
101795807,853294406,5737,M6070+P6070,HC_CPT_LBW01,2017-10-03,a. Breast,00,,Positive,,,,,,,,Positive,,,,,,,,,20171003,2018,Positive,Y,1,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101795807-853294406,0010
101795848,210331950,9358,M31639+P31639,HC_CPT_LBW01,2017-10-03,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795848-210331950,0010
101795888,590430880,4729,P17766,HC_CPT_LBW01,2017-10-03,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795888-590430880,0010
101795889,853294414,4505,P519,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795889-853294414,0001
101795936,853294401,8790,M21874+P21874,HC_CPT_LBW01,2017-10-03,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795936-853294401,0010
101795987,590430896,3545,P961,HC_TU_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101795987-590430896,0003
101796067,210332305,3752,P13369+V13369,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101796067-210332305,0001
101796123,590430858,13257,P33900+V33900,HC_CPT_LBW01,2017-10-03,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101796123-590430858,0010
101796141,853294388,4499,P6651,HC_CPT_LBW01,2017-10-03,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101796141-853294388,0008
101796160,853294390,696,P9197,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101796160-853294390,0001
101796171,210331904,6162129,P5840,HC_CPT_LBW01,2017-10-03,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101796171-210331904,0010
101796215,210331895,126518,P46826,HC_CH_CARC01,2017-10-03,,00,,Negative,,,,,,,,Negative,,,,,,,,,20171003,2018,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101796215-210331895,0001
