form_id,sample_number,establishment_id,establishment_number,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,salmonellae_mpn_g_value,salmonellae_mpn_g_censor,salmonella_quantitative_cfu_g_value,salmonella_quantitative_cfu_g_censor,salmonella_quantitative_cfu_ml_value,salmonella_quantitative_cfu_ml_censor,aerobic_plate_count_mpn_ml_value,aerobic_plate_count_mpn_ml_censor,aerobic_plate_count_mpn_g_value,aerobic_plate_count_mpn_g_censor,aerobic_plate_count_mpn_100_sq_cm_value,aerobic_plate_count_mpn_100_sq_cm_censor,enterobacteriaceae_mpn_ml_value,enterobacteriaceae_mpn_ml_censor,enterobacteriaceae_mpn_100_sq_cm_value,enterobacteriaceae_mpn_100_sq_cm_censor,sample_key,sample_source_key
102302184,210509120,45,P1272,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102302184-210509120,0010
102302193,590583257,4516,P7342+V7342,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102302193-590583257,0010
102302242,590583327,1023,M4460+P4460+V4460,HC_TU_COM01,2019-10-01,,00,,Positive,,,,,,,,,,Negative,,,,,,,20191001,2020,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102302242-590583327,0009
102302255,210509103,1604,M4033+P4033,HC_CPT_LBW01,2019-10-01,Wing,00,,Positive,,,,,,,,,,Negative,,,,,,,20191001,2020,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102302255-210509103,0010
102302337,590583300,126610,M46922+P46922,HC_CPT_LBW01,2019-10-01,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20191001,2020,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102302337-590583300,0008
102302352,210509143,2214,M2161+P3,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102302352-210509143,0010
102302375,590583330,4984,M8139+P8139,HC_CH_COM01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102302375-590583330,0008
102302458,210509085,3543,P727+V727,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102302458-210509085,0001
102302490,210509149,127044,P45483,HC_CPT_LBW01,2019-10-01,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20191001,2020,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102302490-210509149,0010
102302560,590583311,5822,M17967+P17967,HC_CPT_LBW01,2019-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102302560-590583311,0010
102302598,853390995,578,P510,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102302598-853390995,0001
102302698,210509112,4513,P6616+V6616,HC_CPT_LBW01,2019-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102302698-210509112,0010
102302754,853391001,1644,M5097+P5097,F_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,,,,,,,,20191001,2020,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102302754-853391001,0010
102302766,590583293,3858,P1009,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Positive,,,,,,,20191001,2020,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102302766-590583293,0001
102302774,590583303,581,M737+P737,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102302774-590583303,0010
102302902,210509162,5174,M2201+P2201,HC_CPT_LBW01,2019-10-01,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20191001,2020,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102302902-210509162,0010
102302978,590583309,6164030,P46374,HC_CPT_LBW01,2019-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102302978-590583309,0010
102303000,210509125,13658,M40041+P40041,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Positive,,,,,,,20191001,2020,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102303000-210509125,0001
102303126,210509037,127281,P1304A+V1304A,HC_CH_COM01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303126-210509037,0008
102303196,210509146,4141,P206+V206,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303196-210509146,0010
102303259,210509054,3723,M8727+P8727+V8727,HC_TU_COM01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303259-210509054,0009
102303319,590583304,3134,M15805+P15805+V15805,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303319-590583304,0010
102303399,210509082,13257,P33900+V33900,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303399-210509082,0010
102303466,210509059,5309,P6137A,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303466-210509059,0010
102303509,853391199,5112,M18909+P157,HC_CH_COM01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303509-853391199,0008
102303564,590583313,127418,M48126+P48126,HC_CPT_LBW01,2019-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303564-590583313,0010
102303591,590583513,4243,P7091,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303591-590583513,0010
102303664,590583593,2526,P1241,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303664-590583593,0001
102303688,210509418,60,P2632,HC_CPT_LBW01,2019-10-01,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20191001,2020,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102303688-210509418,0010
102303693,590583555,4530,P18557,HC_CPT_LBW01,2019-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303693-590583555,0010
102303694,210509370,4507,P758,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303694-210509370,0001
102303716,210509073,2249,M667+P667,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303716-210509073,0001
102303778,853390992,9,P177,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303778-853390992,0001
102303780,590583299,9,P177,HC_CPT_LBW01,2019-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303780-590583299,0010
102303799,210509184,124228,P45131,HC_TU_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303799-210509184,0003
102303813,590583312,13263,M39941+P39941,HC_CPT_LBW01,2019-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303813-590583312,0010
102303879,210509138,6164200,P48471,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102303879-210509138,0010
102304042,590583269,9852,M33831+P33831+V33831,HC_CH_CARC01,2019-10-01,,00,,Positive,,,,,,,,,,Positive,,,,,,,20191001,2020,Positive,Y,1,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102304042-590583269,0001
102304129,210509173,6163113,P46027,F_CPT_LBW01,2019-10-01,Breast,00,,Positive,,,,,,,,,,,,,,,,,20191001,2020,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,102304129-210509173,0010
102304303,853390993,727,M17980+P17980,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102304303-853390993,0001
102304317,853391224,4807,M751+P1049,HC_TU_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102304317-853391224,0003
102304349,590583285,1384,P17966+V17966,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102304349-590583285,0001
102304442,590583315,41,P1250,HC_CPT_LBW01,2019-10-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102304442-590583315,0010
102304480,590583334,126372,M46818+P46818,HC_CH_COM01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102304480-590583334,0008
102304596,210509111,328,M1887+P1887,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20191001,2020,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102304596-210509111,0010
102304615,210509095,13729,P40183,HC_CH_CARC01,2019-10-01,,00,,Positive,,,,,,,,,,Positive,,,,,,,20191001,2020,Positive,Y,1,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102304615-210509095,0001
102304649,210509132,5903,M20820+P20820,HC_CPT_LBW01,2019-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102304649-210509132,0010
102304722,590583325,3362,M5533+P5533+V5533,HC_TU_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102304722-590583325,0003
102304825,210509049,6162711,M45888+P45888,HC_CH_COM01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102304825-210509049,0008
102304833,853390991,2260,P935,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102304833-853390991,0001
102304855,590583276,4489,P517,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102304855-590583276,0001
102304896,590583260,5369,P9002,HC_CPT_LBW01,2019-10-01,Breast,00,,Positive,,,,,,,,,,Negative,,,,,,,20191001,2020,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102304896-590583260,0010
102304903,210509177,9870,M32130+P32130+V32130,HC_TU_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102304903-210509177,0003
102304939,210509166,6053,M6267+P6267,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20191001,2020,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102304939-210509166,0010
102305099,210509317,3852,P468,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305099-210509317,0001
102305104,853391217,44,P1257,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305104-853391217,0001
102305149,210509061,564,P687,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305149-210509061,0010
102305151,210509387,8015,M21498+P21498,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305151-210509387,0010
102305241,210509463,127006,P51179+V51179,HC_CPT_LBW01,2019-10-01,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20191001,2020,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102305241-210509463,0010
102305258,590583519,4514,P6638,HC_CPT_LBW01,2019-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305258-590583519,0010
102305277,210509340,4534,M19636+P19636,HC_CPT_LBW01,2019-10-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305277-210509340,0010
102305295,590583545,3847,M112+P112,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305295-590583545,0010
102305330,210509373,3880,M7100+P7100+V7100,HC_CPT_LBW01,2019-10-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305330-210509373,0010
102305349,590583582,4491,P559,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305349-590583582,0001
102305370,853390977,5112,M18909+P157,HC_TU_COM01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305370-853390977,0009
102305418,853390998,6563,P8437+V8437,HC_TU_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305418-853390998,0003
102305449,210509063,32,P646,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Positive,,,,,,,20191001,2020,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102305449-210509063,0001
102305470,210509135,2251,P806,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305470-210509135,0001
102305478,210509139,2251,P806,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20191001,2020,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102305478-210509139,0010
102305593,590583580,245,P18873,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20191001,2020,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102305593-590583580,0010
102305656,590583572,3570,P1315,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305656-590583572,0001
102305686,590583340,1618,M4398+P4398,HC_CH_COM01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305686-590583340,0008
102305746,590583317,5680,M4159+P4159,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305746-590583317,0010
102305777,210509099,5733,M6028A+P4114+V6028A,HC_CPT_LBW01,2019-10-01,Breast,00,,Positive,,,,,,,,,,Positive,,,,,,,20191001,2020,Positive,Y,1,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102305777-210509099,0010
102305798,853390985,3853,P481,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305798-853390985,0001
102305819,590583264,5308,M6137+P6137,HC_CPT_LBW01,2019-10-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305819-590583264,0010
102305821,210509130,4544,P509,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305821-210509130,0001
102305822,210509150,2111,P17340,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305822-210509150,0010
102305826,590583323,2501,P286,HC_TU_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305826-590583323,0003
102305862,590583306,4093,P19865+V19865,HC_CPT_LBW01,2019-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305862-590583306,0010
102305877,210509179,3842,M13289+P963,HC_TU_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305877-210509179,0003
102305981,210509127,567,M7478+P1,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102305981-210509127,0010
102306020,853390988,13271,M1842+P17778,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102306020-853390988,0010
102306037,210509041,5970,M1542+P1542,HC_CH_COM01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102306037-210509041,0008
102306044,590583259,4562,P890,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Positive,,,,,,,20191001,2020,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102306044-590583259,0001
102306056,210509052,2208,P20604+V20604,HC_CH_COM01,2019-10-01,,00,,Positive,,,,,,,,,,Positive,,,,,,,20191001,2020,Positive,Y,1,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102306056-210509052,0008
102306062,853390996,2208,P20604+V20604,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Positive,,,,,,,20191001,2020,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102306062-853390996,0001
102306110,590583256,5391,M9046+P9046,HC_CPT_LBW01,2019-10-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102306110-590583256,0010
102306245,590583272,4506,P548,HC_CH_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102306245-590583272,0001
102306292,853390997,8371,P22000,HC_TU_CARC01,2019-10-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102306292-853390997,0003
102306319,590583316,4161,P1294+V1294,HC_CPT_LBW01,2019-10-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20191001,2020,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102306319-590583316,0010
