form_id,sample_number,establishment_id,establishment_number,establishment_state,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,salmonellae_mpn_g_value,salmonellae_mpn_g_censor,salmonella_quantitative_cfu_g_value,salmonella_quantitative_cfu_g_censor,salmonella_quantitative_cfu_ml_value,salmonella_quantitative_cfu_ml_censor,aerobic_plate_count_mpn_ml_value,aerobic_plate_count_mpn_ml_censor,aerobic_plate_count_mpn_g_value,aerobic_plate_count_mpn_g_censor,aerobic_plate_count_mpn_100_sq_cm_value,aerobic_plate_count_mpn_100_sq_cm_censor,enterobacteriaceae_mpn_ml_value,enterobacteriaceae_mpn_ml_censor,enterobacteriaceae_mpn_100_sq_cm_value,enterobacteriaceae_mpn_100_sq_cm_censor,sample_key,sample_source_key
100659651,853150254,5308,M6137+P6137,CA,SPECPGM_02,2013-12-02,f. Whole chicken,00        ,,Positive,,,,,,,,,,,,,,,,,20131202,2014,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,100659651-853150254,0010
100659710,853150244,245,P18873,GA,NRTE_EXP_CH,2013-12-02,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131202,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100659710-853150244,0006
100659716,210059911,5309,P6137A,CA,NRTE_EXP_CH,2013-12-02,a. ground chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131202,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100659716-210059911,0006
100629301,210059914,6516,M5351+P5351,NJ,NRTE_EXP_CH,2013-12-03,"c. other comminuted chicken (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131203,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100629301-210059914,0006
100645389,853150238,297,M20091+P20091,GA,NRTE_EXP_CH,2013-12-03,"c. other comminuted chicken (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131203,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100645389-853150238,0006
100656275,590178122,9870,M32130+P32130+V32130,SD,NRTE_EXP_TU,2013-12-03,d. ground turkey,00        ,,Positive,,<0.03,,00000,,,Negative,Negative,,,,,,,,,20131203,2014,Positive,Y,1,Negative,Y,0,1 mL,0.03,<,,,,,,,,,,,,,,,100656275-590178122,0006
100656828,210060317,4244,M7091A+P7091A,TX,NRTE_EXP_CH,2013-12-03,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131203,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100656828-210060317,0006
100658064,590178157,5401,P9332A,CA,NRTE_EXP_TU,2013-12-03,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131203,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100658064-590178157,0006
100658394,210059922,1831,M18388+P18388,MA,NRTE_EXP_CH,2013-12-03,"c. other comminuted chicken (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131203,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100658394-210059922,0006
100658678,853150241,496,M18726+P18726,FL,NRTE_EXP_CH,2013-12-03,"c. other comminuted chicken (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131203,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100658678-853150241,0006
100659077,590178118,1023,M4460+P4460+V4460,NJ,NRTE_EXP_CH,2013-12-03,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131203,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100659077-590178118,0006
100659396,590178123,6951,M263+P263+V263,WI,NRTE_EXP_TU,2013-12-03,"f. other comminuted turkey (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131203,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100659396-590178123,0006
100659540,853150236,8371,P22000,NC,NRTE_EXP_TU,2013-12-03,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131203,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100659540-853150236,0006
100659715,853150455,4523,M11507+P11507+V11507,TN,NRTE_EXP_TU,2013-12-03,e. mechanically separated turkey,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131203,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100659715-853150455,0006
100659959,210059908,577,P419,NC,NRTE_EXP_CH,2013-12-03,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131203,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100659959-210059908,0006
100659964,590178125,6413,M1015+P1015+V1015,PA,NRTE_EXP_CH,2013-12-03,b. mechanically separated chicken,00,,Positive,,0.092,,20000,,,Positive,Negative,,,,,,,,,20131203,2014,Positive,Y,1,Negative,Y,0,1 mL,0.092,,,,,,,,,,,,,,,,100659964-590178125,0006
100660158,590178151,5309,P6137A,CA,SPECPGM_02,2013-12-03,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660158-590178151,0010
100660159,853150237,4530,P18557,MS,NRTE_EXP_CH,2013-12-03,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131203,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100660159-853150237,0006
100660181,210059929,12570,M34193+P34193+V34193,CA,NRTE_EXP_TU,2013-12-03,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131203,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100660181-210059929,0006
100660300,853150242,4141,P206+V206,TX,NRTE_EXP_CH,2013-12-03,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131203,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100660300-853150242,0006
100660311,210059924,6058,M6308A+P6308A,OR,NRTE_EXP_CH,2013-12-03,a. ground chicken,00,,Negative,,,,,,,,Negative,,,,,,,,,20131203,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100660311-210059924,0006
100660361,210059984,5309,P6137A,CA,SPECPGM_02,2013-12-03,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660361-210059984,0010
100660425,210059998,5308,M6137+P6137,CA,SPECPGM_02,2013-12-03,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660425-210059998,0010
100660461,210059987,5308,M6137+P6137,CA,SPECPGM_02,2013-12-03,g. Other (please specify),00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660461-210059987,0010
100660481,210060000,5308,M6137+P6137,CA,SPECPGM_02,2013-12-03,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660481-210060000,0010
100660630,590178116,13459,P40124,GA,NRTE_EXP_CH,2013-12-03,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131203,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100660630-590178116,0006
100660688,210059980,5308,M6137+P6137,CA,SPECPGM_02,2013-12-03,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660688-210059980,0010
100660694,853150248,5333,P7632,CA,SPECPGM_02,2013-12-03,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660694-853150248,0010
100660706,210059982,5308,M6137+P6137,CA,SPECPGM_02,2013-12-03,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660706-210059982,0010
100660710,853150246,5333,P7632,CA,SPECPGM_02,2013-12-03,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660710-853150246,0010
100660711,210060375,5308,M6137+P6137,CA,SPECPGM_02,2013-12-03,d. Chicken tenderloin,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660711-210060375,0010
100660717,853150466,5308,M6137+P6137,CA,SPECPGM_02,2013-12-03,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660717-853150466,0010
100660734,853150255,5333,P7632,CA,SPECPGM_02,2013-12-03,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660734-853150255,0010
100660739,210059997,5333,P7632,CA,SPECPGM_02,2013-12-03,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660739-210059997,0010
100660747,590178362,5333,P7632,CA,SPECPGM_02,2013-12-03,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660747-590178362,0010
100660749,210060373,5333,P7632,CA,SPECPGM_02,2013-12-03,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660749-210060373,0010
100660751,590178358,5333,P7632,CA,SPECPGM_02,2013-12-03,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660751-590178358,0010
100660759,210060367,5309,P6137A,CA,SPECPGM_02,2013-12-03,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660759-210060367,0010
100660763,853150245,172,M9137A+P9137A,GA,NRTE_EXP_CH,2013-12-03,"c. other comminuted chicken (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131203,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100660763-853150245,0006
100660764,853150467,5309,P6137A,CA,SPECPGM_02,2013-12-03,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660764-853150467,0010
100660766,853150474,5309,P6137A,CA,SPECPGM_02,2013-12-03,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660766-853150474,0010
100660774,210060366,5309,P6137A,CA,SPECPGM_02,2013-12-03,d. Chicken tenderloin,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660774-210060366,0010
100660776,210060372,5309,P6137A,CA,SPECPGM_02,2013-12-03,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20131203,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660776-210060372,0010
100660779,590178117,4491,P559,AL,NRTE_EXP_CH,2013-12-03,b. mechanically separated chicken,00        ,,Positive,,<0.03,,00000,,,Negative,Negative,,,,,,,,,20131203,2014,Positive,Y,1,Negative,Y,0,1 mL,0.03,<,,,,,,,,,,,,,,,100660779-590178117,0006
100660962,853150465,6413,M1015+P1015+V1015,PA,NRTE_EXP_TU,2013-12-03,d. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20131203,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100660962-853150465,0006
100661043,210060311,3833,P165H,OK,NRTE_EXP_CH,2013-12-03,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131203,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100661043-210060311,0006
100661059,590178317,3847,M112+P112,AR,NRTE_EXP_CH,2013-12-03,b. mechanically separated chicken,00,,Positive,,2.3,,33000,,,Positive,Positive,,,,,,,,,20131203,2014,Positive,Y,1,Positive,Y,1,1 mL,2.3,,,,,,,,,,,,,,,,100661059-590178317,0006
100661069,853150458,3081,M7760+P7760,MN,NRTE_EXP_TU,2013-12-03,d. ground turkey,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131203,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100661069-853150458,0006
100622324,210060555,5309,P6137A,CA,SPECPGM_02,2013-12-04,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100622324-210060555,0010
100637315,853150597,5308,M6137+P6137,CA,SPECPGM_02,2013-12-04,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100637315-853150597,0010
100642433,853150590,5333,P7632,CA,SPECPGM_02,2013-12-04,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100642433-853150590,0010
100643258,210060552,5333,P7632,CA,SPECPGM_02,2013-12-04,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100643258-210060552,0010
100643262,853150585,5333,P7632,CA,SPECPGM_02,2013-12-04,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100643262-853150585,0010
100643590,853150588,5309,P6137A,CA,SPECPGM_02,2013-12-04,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100643590-853150588,0010
100644563,210060553,5333,P7632,CA,SPECPGM_02,2013-12-04,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100644563-210060553,0010
100651515,210060556,5309,P6137A,CA,SPECPGM_02,2013-12-04,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100651515-210060556,0010
100659873,210060314,6098,M8276+P8276,WA,NRTE_EXP_CH,2013-12-04,"c. other comminuted chicken (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131204,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100659873-210060314,0006
100660758,853150596,5333,P7632,CA,SPECPGM_02,2013-12-04,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660758-853150596,0010
100660770,853150587,5309,P6137A,CA,SPECPGM_02,2013-12-04,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660770-853150587,0010
100660777,853150586,5309,P6137A,CA,SPECPGM_02,2013-12-04,d. Chicken tenderloin,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100660777-853150586,0010
100660835,210060298,13128,M34835+P34835+V34835,MO,NRTE_EXP_CH,2013-12-04,"c. other comminuted chicken (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131204,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100660835-210060298,0006
100660981,210060289,5704,M4846+P4846,CA,NRTE_EXP_CH,2013-12-04,"c. other comminuted chicken (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131204,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100660981-210060289,0006
100660989,590178320,5969,M1515A+P6121A,WA,NRTE_EXP_TU,2013-12-04,d. ground turkey,00        ,,Positive,,<0.03,,00000,,,Positive,Negative,,,,,,,,,20131204,2014,Positive,Y,1,Negative,Y,0,1 mL,0.03,<,,,,,,,,,,,,,,,100660989-590178320,0006
100661037,853150448,7086,M6911+P261,MI,NRTE_EXP_TU,2013-12-04,d. ground turkey,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131204,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100661037-853150448,0006
100661127,210060302,3873,M5842+P5842+V5842,AR,NRTE_EXP_CH,2013-12-04,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131204,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100661127-210060302,0006
100661159,590178325,3886,P7174,AR,NRTE_EXP_TU,2013-12-04,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131204,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100661159-590178325,0006
100661214,853150450,14002,P34729,GA,NRTE_EXP_CH,2013-12-04,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131204,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100661214-853150450,0006
100661346,210060305,3889,M7255+P7255,AR,NRTE_EXP_CH,2013-12-04,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131204,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100661346-210060305,0006
100661454,853150453,275,P19378,GA,NRTE_EXP_CH,2013-12-04,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131204,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100661454-853150453,0006
100661519,590178321,60,P2632,FL,NRTE_EXP_CH,2013-12-04,b. mechanically separated chicken,00,,Positive,,0.93,,32000,,,Positive,Positive,,,,,,,,,20131204,2014,Positive,Y,1,Positive,Y,1,1 mL,0.93,,,,,,,,,,,,,,,,100661519-590178321,0006
100661532,853150462,3276,M757+P757+V757,IA,NRTE_EXP_TU,2013-12-04,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131204,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100661532-853150462,0006
100661590,210060309,124047,M1633A+P17764A,WI,NRTE_EXP_TU,2013-12-04,"f. other comminuted turkey (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131204,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100661590-210060309,0006
100661624,853150477,5309,P6137A,CA,SPECPGM_02,2013-12-04,f. Whole chicken,00        ,,Positive,,,,,,,,,,,,,,,,,20131204,2014,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,100661624-853150477,0010
100661640,210060370,5309,P6137A,CA,SPECPGM_02,2013-12-04,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100661640-210060370,0010
100661682,853150476,5308,M6137+P6137,CA,SPECPGM_02,2013-12-04,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100661682-853150476,0010
100661715,853150461,3431,P7669,MN,NRTE_EXP_TU,2013-12-04,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131204,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100661715-853150461,0006
100661722,853150475,5308,M6137+P6137,CA,SPECPGM_02,2013-12-04,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100661722-853150475,0010
100661752,210060294,4807,M751+P1049,UT,NRTE_EXP_TU,2013-12-04,d. ground turkey,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131204,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100661752-210060294,0006
100661762,853150473,5308,M6137+P6137,CA,SPECPGM_02,2013-12-04,d. Chicken tenderloin,00        ,,Positive,,,,,,,,,,,,,,,,,20131204,2014,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,100661762-853150473,0010
100661780,210060369,5333,P7632,CA,SPECPGM_02,2013-12-04,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100661780-210060369,0010
100661792,590178356,5333,P7632,CA,SPECPGM_02,2013-12-04,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100661792-590178356,0010
100661795,853150472,5308,M6137+P6137,CA,SPECPGM_02,2013-12-04,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100661795-853150472,0010
100661863,853150451,12322,M1515B+P6121B,OH,NRTE_EXP_TU,2013-12-04,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131204,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100661863-853150451,0006
100661938,853150478,5308,M6137+P6137,CA,SPECPGM_02,2013-12-04,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20131204,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100661938-853150478,0010
100661968,853150454,7674,P312A,CA,NRTE_EXP_TU,2013-12-04,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131204,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100661968-853150454,0006
100662349,210060292,4270,M7231+P7231,TX,NRTE_EXP_CH,2013-12-04,a. ground chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131204,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100662349-210060292,0006
100658882,853150583,13159,M17480A+P17480A,CA,NRTE_EXP_CH,2013-12-05,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131205,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100658882-853150583,0006
100659821,853150582,2501,P286,IN,NRTE_EXP_TU,2013-12-05,e. mechanically separated turkey,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131205,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100659821-853150582,0006
100662033,590178558,12540,P33833+V33833,MS,NRTE_EXP_CH,2013-12-05,a. ground chicken,00,,Negative,,,,,,,,Negative,,,,,,,,,20131205,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100662033-590178558,0006
100662396,853150675,6687,M9462+P9462,PA,NRTE_EXP_TU,2013-12-05,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131205,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100662396-853150675,0006
100662535,590178656,6563,P8437+V8437,PA,NRTE_EXP_TU,2013-12-05,d. ground turkey,00,,Negative,,,,,,,,Negative,,,,,,,,,20131205,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100662535-590178656,0006
100662762,210060541,13261,M33901+P33901,LA,NRTE_EXP_CH,2013-12-05,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131205,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100662762-210060541,0006
100662777,210060537,4513,P6616+V6616,MS,NRTE_EXP_CH,2013-12-05,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20131205,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100662777-210060537,0006
100662800,853150581,5850,M18895+P18895,CA,NRTE_EXP_CH,2013-12-05,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20131205,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100662800-853150581,0006
100662887,853150592,5309,P6137A,CA,SPECPGM_02,2013-12-05,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20131205,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100662887-853150592,0010
100662933,853150598,5308,M6137+P6137,CA,SPECPGM_02,2013-12-05,d. Chicken tenderloin,00        ,,Positive,,,,,,,,,,,,,,,,,20131205,2014,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,100662933-853150598,0010
100662939,210060554,5309,P6137A,CA,SPECPGM_02,2013-12-05,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20131205,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100662939-210060554,0010
100662955,853150744,5309,P6137A,CA,SPECPGM_02,2013-12-05,c. Chicken drumstick,00        ,,Positive,,,,,,,,,,,,,,,,,20131205,2014,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,100662955-853150744,0010
100662958,853150591,5308,M6137+P6137,CA,SPECPGM_02,2013-12-05,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20131205,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100662958-853150591,0010
100662999,853150595,5308,M6137+P6137,CA,SPECPGM_02,2013-12-05,g. Other (please specify),00        ,,Negative,,,,,,,,,,,,,,,,,20131205,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100662999-853150595,0010
