form_id,sample_number,establishment_id,establishment_number,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,sample_key,sample_source_key
103059572,300244973,7855,P21234,EX_CHCAR_RH1,2022-10-02,,00,,Positive,,,,,,41,,,,,,1400,110,,,,20221002,2023,Positive,Y,1,,N,0,,103059572-300244973,0001
103059573,300244976,7855,P21234,HC_CH_CARC01,2022-10-02,,00,,Negative,,,,,,,,,,Negative,,10,<10,,,,20221002,2023,Negative,Y,0,Negative,Y,0,30 mL,103059573-300244976,0001
103024787,300245644,5970,M1542+P1542,F_CH_COM01,2022-10-03,,00,,Positive,,,,,,,,,,,,,,,,,20221003,2023,Positive,Y,1,,N,0,,103024787-300245644,0008
103049994,300244938,4119,M10+P7212+V10,F_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,,,,,,,,20221003,2023,Negative,Y,0,,N,0,,103049994-300244938,0010
103052367,300245614,4530,P18557,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,17850,280,,,,20221003,2023,Positive,Y,1,,N,0,,103052367-300245614,0001
103052369,300245607,4530,P18557,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,<10,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103052369-300245607,0001
103052407,300244833,13257,P33900+V33900,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,12950,740,,,,20221003,2023,Positive,Y,1,,N,0,,103052407-300244833,0001
103052408,300244834,13257,P33900+V33900,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,33,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103052408-300244834,0001
103052410,300246270,4567,P1307,HC_CPT_LBW01,2022-10-03,Leg,00,,Positive,,,,,,,,,,Negative,,,,,,,20221003,2023,Positive,Y,1,Negative,Y,0,30 mL,103052410-300246270,0010
103052412,300245896,127254,M45565+P45565,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103052412-300245896,0010
103052427,300246838,2501,P286,HC_TU_COM01,2022-10-03,,00,,Positive,,,,,,,,,,Negative,,,,,,,20221003,2023,Positive,Y,1,Negative,Y,0,30 mL,103052427-300246838,0009
103052434,300245587,4499,P6651,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103052434-300245587,0010
103052491,300245779,4505,P519,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Positive,,33,<10,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103052491-300245779,0001
103052492,300245783,4505,P519,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,4600,570,,,,20221003,2023,Positive,Y,1,,N,0,,103052492-300245783,0001
103052493,300245599,4505,P519,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103052493-300245599,0010
103052559,300244927,4499,P6651,HC_CPT_LBW01,2022-10-03,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103052559-300244927,0010
103052566,300246271,577,P419,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103052566-300246271,0010
103052579,300244905,2871,M15735+P15735+V15735,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103052579-300244905,0010
103052707,300244996,3858,P1009,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,21,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103052707-300244996,0001
103052710,300244997,3858,P1009,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,11050,755,,,,20221003,2023,Positive,Y,1,,N,0,,103052710-300244997,0001
103052727,300245589,3873,M5842+P5842+V5842,HC_CPT_LBW01,2022-10-03,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103052727-300245589,0010
103052816,300244889,245,P18873,HC_CPT_LBW01,2022-10-03,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103052816-300244889,0010
103052824,300244845,124559,P9378+V9378,HC_CH_CARC01,2022-10-03,,00,,Positive,,,,,,<10,,,,Positive,,330,300,,,,20221003,2023,Positive,Y,1,Positive,Y,1,30 mL,103052824-300244845,0001
103052826,300244841,124559,P9378+V9378,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,148,,,,,,64000,12500,,,,20221003,2023,Positive,Y,1,,N,0,,103052826-300244841,0001
103052974,300244838,7996,P211,HC_CH_CARC01,2022-10-03,,00,,Positive,,,,,,<10,,,,Positive,,1130,120,,,,20221003,2023,Positive,Y,1,Positive,Y,1,30 mL,103052974-300244838,0001
103053021,300244960,5343,P8107+V8107,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Positive,,21,<10,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103053021-300244960,0001
103053024,300244956,5343,P8107+V8107,EX_CHCAR_RH1,2022-10-03,,00,,Negative,,,,,,,,,,,,48000,690,,,,20221003,2023,Negative,Y,0,,N,0,,103053024-300244956,0001
103053091,300244947,4180,M2213A+P2213A,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103053091-300244947,0010
103053096,300245234,2856,M6916+P6916+V6916,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103053096-300245234,0010
103053156,300245248,123475,M44121+P44121,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Positive,,330,45,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103053156-300245248,0001
103053160,300245265,123475,M44121+P44121,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,340000,120000,,,,20221003,2023,Positive,Y,1,,N,0,,103053160-300245265,0001
103053205,300245258,672,P7987,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,110000,4300,,,,20221003,2023,Positive,Y,1,,N,0,,103053205-300245258,0001
103053209,300245254,672,P7987,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,10,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103053209-300245254,0001
103053211,300244989,6164072,P48466,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Positive,,89,10,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103053211-300244989,0001
103053220,300244987,6164072,P48466,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,120000,69000,,,,20221003,2023,Positive,Y,1,,N,0,,103053220-300244987,0001
103053285,300244878,3923,M19719+P19719,HC_CPT_LBW01,2022-10-03,Breast,00,,Positive,,,,,,,,,,Negative,,,,,,,20221003,2023,Positive,Y,1,Negative,Y,0,30 mL,103053285-300244878,0010
103053292,300244856,3852,P468,EX_CHCAR_RH1,2022-10-03,,00,,Negative,,,,,,,,,,,,38500,1700,,,,20221003,2023,Negative,Y,0,,N,0,,103053292-300244856,0001
103053295,300244854,3852,P468,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,330,33,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103053295-300244854,0001
103053315,300244943,9584,M31932+P31932,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103053315-300244943,0010
103053631,300245246,578,P510,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,21,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103053631-300245246,0001
103053635,300245266,578,P510,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,25500,1200,,,,20221003,2023,Positive,Y,1,,N,0,,103053635-300245266,0001
103053645,300245223,5333,P7632,HC_CPT_LBW01,2022-10-03,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103053645-300245223,0010
103053659,300245227,578,P510,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103053659-300245227,0010
103053681,300244863,9,P177,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,22050,1050,,,,20221003,2023,Positive,Y,1,,N,0,,103053681-300244863,0001
103053683,300244866,9,P177,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,<10,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103053683-300244866,0001
103053770,300245267,4506,P548,EX_CHCAR_RH1,2022-10-03,,00,,Negative,,,,,,,,,,,,10450,580,,,,20221003,2023,Negative,Y,0,,N,0,,103053770-300245267,0001
103053775,300244931,7947,M21494+P21494,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103053775-300244931,0010
103053776,300245249,4506,P548,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Positive,,73,<10,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103053776-300245249,0001
103053807,300244949,4270,M7231+P7231,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103053807-300244949,0010
103053811,300244968,4489,P517,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Positive,,120,<10,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103053811-300244968,0001
103053821,300244971,4489,P517,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,36000,785,,,,20221003,2023,Positive,Y,1,,N,0,,103053821-300244971,0001
103053829,300245219,6165818,M47579+P47579,HC_CH_COM01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103053829-300245219,0008
103053953,300245226,9524,M33885+P31851,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103053953-300245226,0010
103054385,300245847,6847,M9977+P1325,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,505,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054385-300245847,0001
103054387,300245851,6847,M9977+P1325,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,36500,4800,,,,20221003,2023,Positive,Y,1,,N,0,,103054387-300245851,0001
103054395,300245831,60,P2632,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,26500,1100,,,,20221003,2023,Positive,Y,1,,N,0,,103054395-300245831,0001
103054397,300245776,60,P2632,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,10,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054397-300245776,0001
103054419,300246285,2526,P1241,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,32,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054419-300246285,0001
103054422,300246297,2526,P1241,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,6200,180,,,,20221003,2023,Positive,Y,1,,N,0,,103054422-300246297,0001
103054438,300244939,126987,M45465+P45465+V45465,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103054438-300244939,0010
103054481,300245956,8015,M21498+P21498,HC_CPT_LBW01,2022-10-03,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054481-300245956,0010
103054507,300245699,123883,M44976+P44976,F_CH_COM01,2022-10-03,,00,,Negative,,,,,,,,,,,,,,,,,20221003,2023,Negative,Y,0,,N,0,,103054507-300245699,0008
103054580,300245625,4141,P206+V206,HC_CPT_LBW01,2022-10-03,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054580-300245625,0010
103054602,300245003,5314,M6154+P6154,HC_CH_COM01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054602-300245003,0008
103054653,300245769,3833,P165H,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,6350,1800,,,,20221003,2023,Positive,Y,1,,N,0,,103054653-300245769,0001
103054654,300245768,3833,P165H,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,<10,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054654-300245768,0001
103054704,300245571,562,P445,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,<10,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054704-300245571,0001
103054708,300246292,3752,P13369+V13369,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,1300,44,,,,20221003,2023,Positive,Y,1,,N,0,,103054708-300246292,0001
103054709,300246283,3752,P13369+V13369,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,33,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054709-300246283,0001
103054711,300245574,562,P445,EX_CHCAR_RH1,2022-10-03,,00,,Negative,,,,,,,,,,,,4450,280,,,,20221003,2023,Negative,Y,0,,N,0,,103054711-300245574,0001
103054772,300245976,3877,M7048+P7048,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103054772-300245976,0010
103054776,300245260,2197,P20245,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,26750,1100,,,,20221003,2023,Positive,Y,1,,N,0,,103054776-300245260,0001
103054778,300245250,2197,P20245,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,55,10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054778-300245250,0001
103054828,300245732,3881,P7101,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,15500,542,,,,20221003,2023,Positive,Y,1,,N,0,,103054828-300245732,0001
103054829,300245704,3881,P7101,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,<10,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054829-300245704,0001
103054838,300246281,4507,P758,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,21,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054838-300246281,0001
103054839,300246293,4507,P758,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,30000,3900,,,,20221003,2023,Positive,Y,1,,N,0,,103054839-300246293,0001
103054847,300244920,589,P1243,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054847-300244920,0010
103054893,300246260,6164265,P1949,HC_CPT_LBW01,2022-10-03,Wing,00,,Positive,,,,,,,,,,Negative,,,,,,,20221003,2023,Positive,Y,1,Negative,Y,0,30 mL,103054893-300246260,0010
103054950,300245900,4093,P19865+V19865,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,21,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054950-300245900,0001
103054951,300245905,4093,P19865+V19865,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,44,,,,,,14150,570,,,,20221003,2023,Positive,Y,1,,N,0,,103054951-300245905,0001
103054967,300245872,3937,P27+V27,HC_CPT_LBW01,2022-10-03,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103054967-300245872,0010
103054984,300245221,4515,P6666,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103054984-300245221,0010
103055046,300245230,2197,P20245,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103055046-300245230,0010
103055060,300245997,4030,M13170+P13170+V13170,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103055060-300245997,0008
103055079,300244831,7117,M10017+P10017,HC_CH_COM01,2022-10-03,,00,,Positive,,,,,,,,,,Negative,,,,,,,20221003,2023,Positive,Y,1,Negative,Y,0,30 mL,103055079-300244831,0008
103055097,300244922,1457,M19034+P19034+V19034A,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103055097-300244922,0010
103055109,300245228,3879,P7085+V7085,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103055109-300245228,0010
103055273,300244883,7963,M21342+P21342,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103055273-300244883,0008
103055292,300245252,1906,M810+P810,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,<10,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103055292-300245252,0001
103055293,300245264,1906,M810+P810,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,5150,71,,,,20221003,2023,Positive,Y,1,,N,0,,103055293-300245264,0001
103055310,300244955,4373,M13598+P13598,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103055310-300244955,0010
103055328,300245225,6036,P6164A,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103055328-300245225,0010
103055433,300244881,2111,P17340,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103055433-300244881,0010
103055438,300244918,727,M17980+P17980,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103055438-300244918,0010
103055457,300244874,1160,M5142+P5142,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103055457-300244874,0010
103055598,300244932,13261,M33901+P33901,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103055598-300244932,0008
103055747,300244891,6162129,P5840,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103055747-300244891,0010
103055811,300244945,5822,M17967+P17967,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103055811-300244945,0010
103056124,300244837,734,P18285,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,73000,46000,,,,20221003,2023,Positive,Y,1,,N,0,,103056124-300244837,0001
103056125,300244836,734,P18285,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,<10,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103056125-300244836,0001
103056139,300245654,567,M7478+P1,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,110000,15200,,,,20221003,2023,Positive,Y,1,,N,0,,103056139-300245654,0001
103056152,300245650,567,M7478+P1,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,33,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103056152-300245650,0001
103056196,300245792,696,P9197,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,21500,430,,,,20221003,2023,Positive,Y,1,,N,0,,103056196-300245792,0001
103056197,300245803,696,P9197,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,33,33,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103056197-300245803,0001
103056200,300245759,2278,P2178,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,15000,400,,,,20221003,2023,Positive,Y,1,,N,0,,103056200-300245759,0001
103056203,300245754,2278,P2178,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Positive,,<10,10,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103056203-300245754,0001
103056222,300245220,2858,M6934+P6934,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103056222-300245220,0010
103056236,300245259,4514,P6638,EX_CHCAR_RH1,2022-10-03,,00,,Negative,,,,,,,,,,,,9050,1400,,,,20221003,2023,Negative,Y,0,,N,0,,103056236-300245259,0001
103056238,300245244,4514,P6638,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Positive,,10,<10,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103056238-300245244,0001
103056258,300245584,2214,M2161+P3,HC_CPT_LBW01,2022-10-03,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103056258-300245584,0010
103056387,300245960,4514,P6638,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103056387-300245960,0010
103056424,300245661,567,M7478+P1,HC_CPT_LBW01,2022-10-03,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103056424-300245661,0010
103056450,300244925,2902,M18554+P18554,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103056450-300244925,0010
103056556,300245745,2160,P19112,EX_CHCAR_RH1,2022-10-03,,00,,Negative,,,,,,,,,,,,7150,1700,,,,20221003,2023,Negative,Y,0,,N,0,,103056556-300245745,0001
103056558,300245749,2160,P19112,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Positive,,530,240,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103056558-300245749,0001
103056576,300245689,3680,M7089+P7089,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,370000,14500,,,,20221003,2023,Positive,Y,1,,N,0,,103056576-300245689,0001
103056577,300245734,3680,M7089+P7089,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,73,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103056577-300245734,0001
103056673,300244962,2214,M2161+P3,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,10,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103056673-300244962,0001
103056674,300244965,2214,M2161+P3,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,34,,,,,,14000,640,,,,20221003,2023,Positive,Y,1,,N,0,,103056674-300244965,0001
103056688,300244871,6972,P529+V529,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,517,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103056688-300244871,0001
103056690,300244870,6972,P529+V529,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,30000,7300,,,,20221003,2023,Positive,Y,1,,N,0,,103056690-300244870,0001
103056699,300245268,32,P646,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,7100,260,,,,20221003,2023,Positive,Y,1,,N,0,,103056699-300245268,0001
103056701,300245243,32,P646,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Positive,,200,55,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103056701-300245243,0001
103056716,300244936,328,M1887+P1887,HC_CPT_LBW01,2022-10-03,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20221003,2023,Negative,Y,0,Positive,Y,1,30 mL,103056716-300244936,0010
103057077,300245000,7606,M20826+P20826+V20826,EX_CHCAR_RH1,2022-10-03,,00,,Negative,,,,,,,,,,,,2900,<10,,,,20221003,2023,Negative,Y,0,,N,0,,103057077-300245000,0001
103057079,300244998,7606,M20826+P20826+V20826,HC_CH_CARC01,2022-10-03,,00,,Positive,,,,,,<10,,,,Positive,,<10,10,,,,20221003,2023,Positive,Y,1,Positive,Y,1,30 mL,103057079-300244998,0001
103057555,300247032,4244,M7091A+P7091A,F_CPT_LBW01,2022-10-03,Breast,00,,Positive,,,,,,,,,,,,,,,,,20221003,2023,Positive,Y,1,,N,0,,103057555-300247032,0010
103057585,300244852,586,P1201,HC_CH_CARC01,2022-10-03,,00,,Negative,,,,,,,,,,Negative,,<10,<10,,,,20221003,2023,Negative,Y,0,Negative,Y,0,30 mL,103057585-300244852,0001
103057602,300244850,586,P1201,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,12450,480,,,,20221003,2023,Positive,Y,1,,N,0,,103057602-300244850,0001
103057639,300245722,127044,P45483,EX_CHCAR_RH1,2022-10-03,,00,,Positive,,,,,,<10,,,,,,15350,300,,,,20221003,2023,Positive,Y,1,,N,0,,103057639-300245722,0001
